estabelecimento,estabelecimento_id,estabelecimento_tipo,usuario,data_avaliacao,data_visita,nota,titulo,conteudo,origem,latitude,longitude,idioma
Escape Rol - Elche,13866978,atracao-review,manusagu,2019-03-16,2018-12-03,3.0,Nos reimos mucho,"No sabría muy bien como definir esta experiencia, no la llamo escape porque no creo que lo sea. Te dan un rol al entrar y solo puedes hacer las cosas que corresponden a tu rol. Esto es un poco frustrante. Por el contrario nos reimos muchisimo con las situaciones generadas por esto... Solo nos quedaba reir...","Villena, Spain",38.26243591308594,-0.7115949988365173,es
Escape Rol - Elche,13866978,atracao-review,oscarpeti,2019-01-20,2019-01-03,5.0,"Sala de escape y rol en vivo, qué más quieres?","Una sala de escape muy original donde cada uno de los participantes tiene un papel crucial para poder avanzar.
Es la primera parte de una historia medieval fantastica","Alicante, Spain",38.26243591308594,-0.7115949988365173,es
Escape Rol - Elche,13866978,atracao-review,nuriavazquezanton7,2018-12-30,2018-12-03,5.0,Diversión medieval,"Era la primera vez que hacíamos un escape room que combinara con juego de rol y nos ha encantado. Nos divertimos mucho, aunque nos rompimos la cabeza en algunos puntos del juego. Nos recibieron estupendamente, nos ayudaron cuando lo pedimos y nos metimos en la historia y en los personajes. ¡Recomendado sin duda! Esperamos la biblioteca pronto ;)",4 contributions,38.26243591308594,-0.7115949988365173,es
Escape Rol - Elche,13866978,atracao-review,mneb,2018-12-28,2018-12-03,5.0,Estupendísima experiencia,"Es un escape diferente, en el que no solos disfrutarás por los enigmas sino también por los roles a desempeñar.
Es de visita obligada si te gusta o participas en partidas de rol.

Además te deja con intriga y preparado para una segunda parte!

(los frikipoli)",6 contributions,38.26243591308594,-0.7115949988365173,es
Escape Rol - Elche,13866978,atracao-review,FarahHappyCookies,2018-12-05,2018-11-03,5.0,Fantástico,"Fuimos unos amigos y, aunque a veces nos costó un poco, lo resolvimos! Nos divertimos mucho y, además, son muy agradables. Happy Team volverá en el siguiente juego :)",1 contribution,38.26243591308594,-0.7115949988365173,es
Escape Rol - Elche,13866978,atracao-review,87tamarag,2018-11-19,2018-10-03,5.0,Una viaje al pasado,"Una sala fantástica! Aventurarte en la Edad Media es super emocionante! Recibir un rol y acompañar a tus amigos a resolver el enigma sobre una familia real es excitante a la vez que divertido. Muy bien ambientado y la gente de Escale Rol es súper simpática y agradable! Volveremos a la Taberna de Val a ver si encontramos una pista para dirigirnos a nuestro próximo destino.
Os la recomiendo 100%!",3 contributions,38.26243591308594,-0.7115949988365173,es
Escape Rol - Elche,13866978,atracao-review,656albal,2018-11-04,2018-11-03,5.0,Un Escape diferente y muy divertido,Fue el plan perfecto para un sábado entre amigos. Nos divertimos muchísimo y los de la sala fueron encantadores. Esperamos la segunda parte!,2 contributions,38.26243591308594,-0.7115949988365173,es
Escape Rol - Elche,13866978,atracao-review,mariaroor,2018-11-02,2018-10-03,5.0,Gran experiencia,"Mi equipo y yo nos lo pasamos en grande! Nos encantó la creatividad que tiene, tanto en la introducción al rol como en las pruebas a realizar. Una experiencia muy divertida que recomendamos 100%.","Elche, Spain",38.26243591308594,-0.7115949988365173,es
Escape Rol - Elche,13866978,atracao-review,enrih2018,2018-10-21,2018-10-03,5.0,Ideal para pasar un día diferente con amigos,"Muy entretenido, fue mi primer escape room y no podría haber elegido mejor, el personal inmejorable y la experiencia genial!",1 contribution,38.26243591308594,-0.7115949988365173,es
Escape Rol - Elche,13866978,atracao-review,antdiezfer,2018-10-13,2018-10-03,5.0,Muy divertido,"He estado en muchas escape rooms, y esta ha sido una de las más originales. Me lo he pasado en grande.","Elche, Spain",38.26243591308594,-0.7115949988365173,es
Escape Rol - Elche,13866978,atracao-review,L4536YBjorgep,2018-09-25,2018-09-03,4.0,Escape rol,Muy buen escape room calidad/precio. Divertido y con algunos rompecabezas curiosos. Recomendado para grupos de 4 a 6.,1 contribution,38.26243591308594,-0.7115949988365173,es
Escape Rol - Elche,13866978,atracao-review,danielcS2304IC,2018-09-23,2018-09-03,5.0,Que maravilla de juego!!!,"Es el primer escape room que veo q mezclan escapismo con rol y la idea es buena, pero la ejecución formidable!! Nos lo pasamos genial y disfrutamos muchísimo. Lo mejor de todo los game masters. Estamos deseando volver.",2 contributions,38.26243591308594,-0.7115949988365173,es
Escape Rol - Elche,13866978,atracao-review,857perev,2018-09-09,2018-09-03,5.0,100% Recomendado,"Un scape room diferente con varios elementos que os sorprenderán gratamente.Esperando desde ya la 2 parte, mil gracias por esta experiencia :D",4 contributions,38.26243591308594,-0.7115949988365173,es
Escape Rol - Elche,13866978,atracao-review,124c_sarg,2018-09-07,2018-09-03,5.0,Un maridaje lúdico muy interesante,"Se trata de una sala sin pretensiones, con unas pruebas artesanales trabajadas. No hay complejos montajes, pero hay numerosas pruebas tematizadas que fluyen para no quedarse parados. Todos los jugadores (fuimos 5) tienen algo que hacer, y algo pensado para cada personaje. El disfraz es sencillo y se pone en un momento. En 5 minutos te has metido en el rollito que tiene la sala.","Province of Alicante, Spain",38.26243591308594,-0.7115949988365173,es
Escape Rol - Elche,13866978,atracao-review,Manumiko33,2018-09-05,2018-09-03,5.0,Divertidísimo escape room,"Ha sido una muy buena experiencia, muy divertido y un ambiente excelente. Muy recomendable para todas las personas que quieran vivir una aventura así!!","Elche, Spain",38.26243591308594,-0.7115949988365173,es
Escape Rol - Elche,13866978,atracao-review,josexianm,2018-09-04,2018-09-03,5.0,Una escape diferente. Una salida a 3 segundos,Buscamos una escape cercana y probamos con esta. Acierto! Al haber hecho escapes anteriormente se agradece que aun te sorprendan. La propuesta es muy buena. Tal vez trabajaria el modo de dar las pistas. Pruebas no muy rebuscadas y la idea de repartir las tareas por roles es una buena . Trabajo artesanal bueno. Mil gracias. Disfrutaremos en un futuro con vuestra siguiente escape! Un abrazo,5 contributions,38.26243591308594,-0.7115949988365173,es
Escape Rol - Elche,13866978,atracao-review,144raquelg,2018-09-04,2018-09-03,5.0,¡Una tarde diferente!,Es un scape room diferente y muy entretenido. La sala está llena de detalles y mola mucho ir disfrazado. ¡Muy original!,1 contribution,38.26243591308594,-0.7115949988365173,es
Escape Rol - Elche,13866978,atracao-review,paulagN6685MR,2018-08-22,2018-08-03,5.0,Un escape diferente!,"Nos ha encantado este escape, era la primera vez que hacíamos un escape de rol y es una pasada, te metes dentro de la historia y tiene un millón de detalles que hace que te lo pases en grande, además van a hacer una segunda parte, estamos deseando volver!!",1 contribution,38.26243591308594,-0.7115949988365173,es
Escape Rol - Elche,13866978,atracao-review,gatomantesescapers,2018-08-21,2018-05-03,5.0,Una experiencia increíble,Si os gusta el rol y las escape rooms. Esta es vuestra sala. Divertida y genial para hacerla con un grupo de amigos. Recomendada 100%,"Elche, Spain",38.26243591308594,-0.7115949988365173,es
Escape Rol - Elche,13866978,atracao-review,D7866RFlucasf,2018-08-14,2018-08-03,5.0,Scaperoom con 🐓,"Super original!! Es una sala muy diferente y llena de detalles. Y sin duda todos los elementos, decorado y vestuario le dan un punto super especial. Sobretodo la estatua!!",1 contribution,38.26243591308594,-0.7115949988365173,es
Escape Rol - Elche,13866978,atracao-review,datem2018,2018-08-14,2018-08-03,5.0,Una experiencia a repetir,"Una scape room muy entretenida. El toque rolero de las diferentes clases es un puntazo. Por otro lado, los game masters super atentos y super simpáticos.",1 contribution,38.26243591308594,-0.7115949988365173,es
Escape Rol - Elche,13866978,atracao-review,197adrianv,2018-08-14,2018-08-03,5.0,Una experiencia única ,Es una experiencia única y especial. Con la mezcla de rol en vivo y escape room se consigue una partida divertida y única. Los game masters son atentos. Esperamos repetir.,1 contribution,38.26243591308594,-0.7115949988365173,es
Escape Rol - Elche,13866978,atracao-review,P6863PEcarlosc,2018-08-13,2018-08-03,5.0,Escape y más!,Una sala de escape divertida y muy original!! Y con unos Game Másters muy majos. Disfrutamos mucho la Sala y disfrutamos aún más conversando con ellos. Muy recomendable. Esperamos con ganas continuar la historia que proponen!!,2 contributions,38.26243591308594,-0.7115949988365173,es
Escape Rol - Elche,13866978,atracao-review,nhrps,2018-08-07,2018-08-03,5.0,Viaje a la Edad Media,"Buscando algo novedoso, vi este juego de escape room. Apenas apreciable en los buscadores, pero con buena crítica. Investigué en su página y me cautivó la historia, que parecía diferente a todas las escapes que ya he hecho. No dudé en reservar, pese a que fuese de lo más desconocido en Elche.
No me arrepiento de haberlo hecho. Hay narrativa, hay trama, hay juego individual dentro de una misma habitación, codo a codo con tus compañeros.
De las mejores estéticas que he visto, de verdad te sumerges en la historia. Te han colocado tras una puerta en siglos atrás.
Tenemos muchas ganas de hacer la siguiente sala, donde hay mucha más interacción con personajes.
La recomiendo al 100%.","Orihuela, Spain",38.26243591308594,-0.7115949988365173,es
Escape Rol - Elche,13866978,atracao-review,rubenss694,2018-08-05,2018-08-03,5.0,Recomendable 100%,"Primera sala de rol y espectacular, el tiempo se pasa volando dentro, pruebas diferentes a lo habitual. Un 10/10, esperando para la próxima.",5 contributions,38.26243591308594,-0.7115949988365173,es
Escape Rol - Elche,13866978,atracao-review,402cliffb,2018-08-05,2018-08-03,5.0,Roleo del Bueno,"Este escape te sumerge dentro de una taberna medieval y está lograda al 100%, hemos salido alucinados y repetiremos fijo.",3 contributions,38.26243591308594,-0.7115949988365173,es
Escape Rol - Elche,13866978,atracao-review,carlos_teleco,2018-07-24,2018-07-03,5.0,Única,"Es una sala única, nosotros hemos jugado más de treinta y nunca habíamos encontrado algo así. Desde el primer momento te sumerge en la historia, te llama a jugarla. Todos los jugadores quedan totalmente integrados y con ganas de desempeñar su papel, es motivadora y cautivadora, y todo tiene su lógica y su por qué. Muy recomendable.","Petrer, Spain",38.26243591308594,-0.7115949988365173,es
Escape Rol - Elche,13866978,atracao-review,juanrG4044ZX,2018-07-23,2018-07-03,5.0,Repetiremos,"Juego de escape, mezclado con algo de rol, en el que se disfruta muchísimo. Un tipo de habitación diferente. Con ganas de más! Espectacular trato de los game masters...",2 contributions,38.26243591308594,-0.7115949988365173,es
Escape Rol - Elche,13866978,atracao-review,74linab,2018-07-11,2018-07-03,5.0,Sala de escape muy original y divertida,"Sala muy original y muy bien ambientada, los games masters majísimos. Con muchas ganas de hacer la siguiente sala. :)","Elche, Spain",38.26243591308594,-0.7115949988365173,es
Escape Rol - Elche,13866978,atracao-review,jhonl996,2018-07-11,2018-07-03,5.0,Un sitio perfecto donde meterse en la piel de aventureros y un escape room de fabula,"Es un escape room único, te hace meterte en un mundo de magia y de acertijos, ideal para aquellos que nos gusta la fantasía medieval.",1 contribution,38.26243591308594,-0.7115949988365173,es
Escape Rol - Elche,13866978,atracao-review,robbertarce,2018-07-09,2018-07-03,5.0,Sala de escape muy original en Elche,"Disfrutamos mucho de nuestra visita a la majísima pareja de Escape Rol.

Hemos hecho muchas salas y siempre nos gusta recibir un soplo de aire fresco con cosas diferentes. Nos pareció muy bien integrada la temática de los roles y nos encantó la cantidad de logros (incluso algunos ocultos) que se podían conseguir durante la partida, no hay que perder detalle de nada en la habitación!! Geniales referencias al mundo del rol.

Todo un acierto, no os lo perdáis.

Volveremos!

M.Team","Granada, Spain",38.26243591308594,-0.7115949988365173,es
Escape Rol - Elche,13866978,atracao-review,natalitalg,2018-07-09,2018-07-03,5.0,Viaje al pasado friki,"Lo hice ayer y la verdad es que aluciné. No solo por esa vuelta al medievo total con los disfraces y la ambientación, si no tambien porque es muy de frikis. Nunca habia estado en un juego de escape rol y ahora tengo ganas de que llegue la segunda parte! Y los game master super agradables.","Elche, Spain",38.26243591308594,-0.7115949988365173,es
Escape Rol - Elche,13866978,atracao-review,diegosY1332AV,2018-07-08,2018-07-03,5.0,Excelente juego de escape,"Juego de escape muy divertido, con toques originales y diferentes. Los games Master geniales, detallistas, simpáticos. Una de las mejores que he hecho.",6 contributions,38.26243591308594,-0.7115949988365173,es
