estabelecimento,estabelecimento_id,estabelecimento_tipo,usuario,data_avaliacao,data_estadia,nota,titulo,conteudo,tipo_viagem,origem,idioma
Pousada Do Ninho,6487447,hotel-review,Carioca-oceano,2014-05-24,2014-05-24,3.0,Simples,"A única justificativa para o preço cobrado,a meu ver é a proximidade de Inhotim. Achei bom o café da manhã.Mas é indicado apenas para quem tem carro,pela distância de Brumadinho e ladeiras.A roupa de cama ,pedi pra trocar,pois continha pelos. Esqueci um queijo na geladeira e ninguém me avisou nada,tive que voltar para pegar.Não parecem muito acolhedores,têm que aprender um pouco mais.
No banheiro nem uma cortina de plástico havia.
Gostei do barulho do rio,bem próximo,e silêncio também.Paguei 150,00 duas pessoas.",Viajou com a família,"Rio de Janeiro, RJ",pt
Pousada Do Ninho,6487447,hotel-review,Giovis26,2014-04-24,2014-04-24,2.0,Nunca mais volto lá,"Lugar péssimo, com qualidade de atendimento zero. Foi cobrado um preço absurdo para o que oferecia (R$220,00) com café da manhã mega simples, e ultrajante para o preço. Já fiquei em albergues e pousadas muitooooo mais simples que davam de dez a zero nesse lugar. Quando chegamos o banheiro estava sem higienização, um horror. Nem sabiamos se tinham trocado a roupa de cama. A única ventagem, pq o resto foi lamentavel, era que podíamos usar a cozinha e a geladeira. Assim pudemos fazer compras no mercado e fazer o jantar durante o feriado. Estavamos a pé e a proximidade com o Inhotim também ajudou. Mas não recomendaria de jeito NENHUM este lugar. e ainda por cima, 3 semanas antes da semana santa, o dono queria aumentar o preço já combinado da diária - UM ABSURDO. Outro ponto, ele oferecia refri por R$4,00, e dentro do Inhotim (que o preço já é mais inflado) era R$3,50.",Viajou com amigos,"São Paulo, SP",pt
Pousada Do Ninho,6487447,hotel-review,16fl_viam,2014-04-24,2014-03-24,3.0,Bom custo-benefício,"O local é bem simples, tem quartos grandes e bom café da manhã. Ficamos num quarto no segundo andar, de onde ouvíamos o barulho do rio Paraopebas e dos passarinhos. Escolhemos pela proximidade com Inhotim, fica cerca de 10 minutos de carro. O único porém foi a limpeza, que deixa a desejar. Móveis cheios de pó e os lençóis coçavam a pele.",Viajou com a família,"Curitiba, PR",pt
Villa Rica Pousada Boutique,21374038,hotel-review,sergiodiasfigueiredo,2021-01-24,2021-01-24,2.0,Poor customer service ,"The plan was a road trip in Minas Gerais with friends visiting from London between Christmas and New Years. I booked and pre paid for 2 chalés to celebrate my birthday. I was really looking forward to spend some relaxing time at this pousada.
As the UK went into lockdown and Brazil cancelled all the flights from / to the UK I got in touch with the pousada explaining the situation and asking to cancel my friends reservation but informing that I will still go ahead with my reservation. This was 10 days before arrival and I received a computer says no attitude, if you cancel 7 days before arrival we only get 50 % off showing no understanding about my friends situation, I needed to cancel the reservation because that my friend couldn’t get into the country!

I went and stayed at the pousada because I really wanted to stay in a place with a swimming pool and to visit the region. The chalé was cleaned, the breakfast was nice, service was good but the swimming pool is extremely small more like a jacuzzi size and it was in maintenance, the chalé faced the main road so pretty noisy when all I was looking for was peace and quiet.

At check out - yet again I had to ask about my friends reservation and was told that I could only get 50 % of the deposit despite having cancelled with plenty of notice and only because they were no able to get into the country! To complicated things even more the pousada couldn’t refund the money to the same card used to charged for the reservation. So I had to ask a friend with a bank account in Brazil to get the partial refund so all felt like a real scam.
10 days on and I am still waiting for a letter from the pousada confirming the partial refund so my friend can try to claim the difference from her travel insurance. Super stressful and 0 customer service. Definitely not recommend this place!",with friends,"Lisbon, Portugal",en
Pousada Estalagem da Villa,4086561,hotel-review,d_borad707,2020-11-24,2020-11-24,5.0,Passei Maravilhoso,"Amei a estadia, pousada tranquila, formos bem recepcionado desde a entrega a saída. Amamos tudo !!!! Casa branca lugar lindo, cada cantinho do lugar também amamos. Indico de olhos fechamos para meus amigos Casa branca e e a Pousada Estalagem da Villa",Viajou em casal,"Betim, MG",pt
Pousada Estalagem da Villa,4086561,hotel-review,966gustavoz,2019-07-24,2019-07-24,4.0,Boa pousada,"Bom atendimento, quarto limpo, bem localizada, bom café da manhã. O único problema e que se escuta tudo dos quartos vizinhos. No quarto do lado tinha um casal que estava bem animado e do meu quarto se podia escutar os detalhes do empolgamento deles.",Viajou com a família,indef,pt
Pousada Estalagem da Villa,4086561,hotel-review,kalinka_Beaga,2018-12-24,2018-12-24,4.0,Um bom lugar para descansar e conhecer os arredores de Casa Branca,"As instalações dos quartos e da pousada em geral são boas. A piscina também é boa e a área em torno dela é bem cuidada. O café da manhã é razoável, não se destacando em nada especial. Bom atendimento dos funcionários.",Viajou com a família,"Belo Horizonte, MG",pt
Pousada Estalagem da Villa,4086561,hotel-review,716adrianoc,2018-07-24,2018-07-24,1.0,"Pousada péssima. Não trata os hospedes bem, não dá suporte algum. Veja avaliação....","A Pousada Estalagem da Villa Não Recomendo para Ninguém.

Não tem uma estrutura boa. Tem que melhorar muito.

Este fim de semana tive um grande constrangimento. Estava usando um crédito de uma diária no dia 27/07/18 ao dia 28/07/2018, já na pousada, fui ao restaurante em Casa Branca a noite por volta das 19:00 hs e retornando por volta das 22:30 hs, quando cheguei a pousada o único portão de acesso estava fechado, trancado com o cadeado. Não houve informação alguma para nós na Pousada. Chamei várias vezes, toquei o sino que é a unica forma de chamar alguém da pousada, liguei para todos os números do site e nada. Gritei várias vezes e ninguém apareceu. Fique aproximadamente uns 30 minutos e decide pular o muro, chamei novamente e ninguém apareceu. Com meus chamados acordei o outro hospede que estava na pousada e ficou surpreso com o portão fechado. Por sorte procurando na portaria ao lada da mesa, achei a chave do portão. Foi Muito constrangimento. Não recomendo a ninguém.

Atenciosamente,

Adriano José de Camargos - Belo Horizonte - MG",Viajou com a família,indef,pt
Pousada Estalagem da Villa,4086561,hotel-review,jfsbio,2018-05-24,2018-05-24,5.0,Top demais ,"Pousada linda, muito aconchegante. A suíte é excelente: muito espaçosa, cama grande e deliciosa. O café da manhã é top. A piscina é linda com uma queda d' água maravilhosa. A localização é excelente tbm. Voltarei mais vezes.",Viajou em casal,"Belo Horizonte, MG",pt
Pousada Estalagem da Villa,4086561,hotel-review,Roam335219,2018-04-24,2018-04-24,5.0,Minha hospedagem,"Excelente atendimento, lugar de paz, café da manhã farto, tudo muito limpo e organizado. Só elogios. Recomendo para família, casal com e sem filhos, pra quem tem animais de estimação. Local próximo da praça central com bons restaurantes e facil acesso.",indef,indef,pt
Pousada Estalagem da Villa,4086561,hotel-review,Barbarafulgencio,2017-10-24,2017-10-24,5.0,Super recomendo!,"Estava a procura de um lugar próximo à BH, diferente e para relaxar. Encontrei muito além do esperado. Quartos amplos, ambiente super limpo. Café da manhã com diversas opções e muito gostoso. Voltarei com certeza!!",Viajou com amigos,"Belo Horizonte, MG",pt
Pousada Estalagem da Villa,4086561,hotel-review,Geth_Almeida,2017-09-24,2017-09-24,5.0,Essa é pra voltar!,"Que lugarzinho gostoso! Pertinho de BH, tudo muito bem cuidado, café da manhã delicioso, quartos amplos (fiquei no segundo andar), tudo isso e mais a simpatia e cuidado com o cliente por parte do casal Alessandra e Alexandre, fazem a gente querer voltar pra curtir melhor o lugar.",Viajou com amigos,"Nova Lima, MG",pt
Pousada Estalagem da Villa,4086561,hotel-review,RenataAflisio,2017-09-24,2017-09-24,4.0,Ótima opção próxima de BH,"Reservei a pousada com objetivo de relaxar em um local próximo de BH. O acesso é fácil, por estar localizada na Av. principal de Casa Branca. As instalações são simples, mas atendem bem. Àrea da piscina é agradável e espaçosa. Café da manhã uma delícia! Outro ponto importante para minha escolha foi o fato de aceitarem animais. Fiquei super a vontade com meus dois cachorros. Os donos são super agradáveis. A Alessandra me atendeu no que precisei, inclusive na disponibilidade para me ajudar no preparo da refeição dos meus cães. Quando for, também não deixe de provar os bolinhos de peixe feitos na pousada!",Viajou em casal,"Belo Horizonte, MG",pt
Pousada Estalagem da Villa,4086561,hotel-review,carolinarC284JO,2017-07-24,2017-07-24,5.0,Altamente recomendável,"Fomos visitar o Museu em Inhotim e precisávamos de uma acomodação. Encontramos a Estalagem e tivemos uma adorável surpresa! Ao chegarmos atravessamos a Reserva de Rola Moça e tivemos a linda vista de Belo Horizonte ao nascer do sol.
A Alessandra nos atendeu muito gentilmente durante toda nossa estada, ela é incrível. As instalações são extremamente limpas e bem mantidas, o quarto bem amplo, arejado e iluminado. Embora a pousada seja simples, ela atende ao que se propõe, com um café da manhã bem servido e ótimo atendimento.

Super recomendo",Viajou em casal,"São Paulo, SP",pt
Pousada Estalagem da Villa,4086561,hotel-review,40pedroc,2017-06-24,2017-06-24,5.0,Excelente!,"Excelente atendimento, aconchegante, ótimo para dias de descanso.
Um atendimento sensacional da Administradora da Pousada Alessandra, muito atenciosa, com o melhor bolinho de tilápia e aquele almoço super caseiro e mineiro. Recomendo!",indef,indef,pt
Pousada Estalagem da Villa,4086561,hotel-review,paulog695,2017-06-24,2017-06-24,5.0,Ótimo atendimento ,"Não tem como falar da Pousada Estalagem da Villa, sem falar da Ale, que é a gerente, chef e tudo o que vc precisar.
Tudo é muito bem cuidado e o café da manhã imperdível
A noite que pedir um caldinho é possível desfrutar na própria pousada",Viajou em casal,"São Paulo, SP",pt
Pousada Estalagem da Villa,4086561,hotel-review,Sightsee31469360204,2017-06-24,2016-07-24,5.0,Um dos melhores lugares que já hospedei!,"Ficamos hospedados porque queríamos conhecer o Inhotim em Brumadinho. Foi muito engraçado no dia porque não olhei direto e ela fica há 40 km do Inhotim, estávamos vindo de Belo Horizonte e joguei o endereço no GPS, quando chegamos em Brumadinho foi um alívio, mas dai nunca chegávamos na pousada, paramos pra perguntar e descobrimos que ela ficava num bairro chamado Casa Branca que era como se fosse um distrito de Brumadinho. A estrada é cheia de curvas, daí demorou muito pra chegar, meu pai ficou passando medo na gente que aquilo tudo tava muito esquisito kkkk parecendo filme de terror e que era melhor voltarmos pra Brumadinho, eu falei que nada vamos em frente. Gente não nos arrependemos, o lugar é lindo demais, tem um clima maravilhoso, o café da manhã é simplesmente espetacular, o atendimento é show, nossa tudo de maravilhoso, recomendo demais, era apenas uma diária e resolvemos estender para mais um dia do tanto que gostamos. Com certeza quero voltar. Dica pra escolher quarto no segundo andar.",Viajou com a família,"Goiânia, GO",pt
Pousada Estalagem da Villa,4086561,hotel-review,guismontes,2017-03-24,2017-02-24,5.0,Excelente!,"Fui com minha namorada no carnaval, a pousada é muito boa e aconchegante, com estilo simples e rústico, mas tudo muito novo e conservado. Excelente localização, fácil acesso e próximo ao centro de Casa Branca. Café da manhã muito bom. Área de lazer muito bonita. Piscina ao estilo natural com cascata e área verde me surpreendeu, não dá vontade de sair da pousada. Possui sauna, salão de jogos, espaço para eventos e estacionamento privativo. A vista pra mata e pra Serra do Curral eh bonita, quem curte a natureza vai gostar. O quarto eh bom, cama grande, confortável, limpeza muito boa. o Wifi funciona na pousada inteira. Custo benefício eh excelente e o atendimento impecável! A Alessandra e o Rodrigo são muito gentis. Voltaria com toda certeza. Recomendo, a experiência foi acima da expectativa.",Viajou em casal,"Belo Horizonte, MG",pt
Pousada Estalagem da Villa,4086561,hotel-review,thiagor362,2017-03-24,2017-03-24,3.0,Atendimento é o diferencial,Pousada simples sem muita firula. Os quartos são confortáveis mas os banheiros são extrememamente simples. Café da manhã muito farto mas sem muitas opções saudáveis. A piscina é o grande chamariz com suas duas cascatas. As porções servidas na piscina são muito saborosas e possuem um preço muito justo. As cervejas estavam sempre geladas.,Viajou em casal,"Belo Horizonte, MG",pt
Pousada Estalagem da Villa,4086561,hotel-review,lincolnp482,2017-03-24,2017-03-24,4.0,Passeio super d+ com a família Frad,"Foram ótimos dias!!
A pousada é bem organizada e tem uma culinária ótima.
Os quartos são simples e bem dispostos.
O atendimento é de primeira qualidade.
O Wi-Fi funciona bem.
A piscina é pequena porém a cascata é um diferencial bem legal.
Pra quem gosta de sossego o lugar é ótimo!
Ficamos bem a vontade!
Deixei 04 estrelas para as melhorias não pararem!!
Um grande abraço pra Alessandra e sua equipe!!",indef,indef,pt
