estabelecimento,estabelecimento_id,estabelecimento_tipo,usuario,data_avaliacao,data_estadia,nota,titulo,conteudo,tipo_viagem,origem,idioma
Pousada Gamarano,2275414,hotel-review,letinlaninha,2014-10-03,2014-08-03,4.0,POUSADA FAMILIAR,"Tudo muito limpo,bonito,muitas obras de artes,pessoas simpáticas ,mas faltou um café a tarde .
Gostamos .Local discreto.,Uma pousada bem aconchegante c/ decoração sacra,O quarto é bem limpo, tem frigobar ,.",Viajou com a família,"Mariana, MG",pt
Pousada Gamarano,2275414,hotel-review,PamelaMelo,2014-09-03,2014-07-03,5.0,Pousada muito boa!,"Pousada super aconchegante, limpa e bem cuidada. Café da manhã simples, ma vem servido. Ficamos encantados com o proprietário, super simpático, gente boa e engraçado demais. Nos deixou super a vontade. Com certeza se voltarmos a Mariana, ficaremos lá.",Viajou em casal,"Macaé, RJ",pt
Pousada Gamarano,2275414,hotel-review,fredericom722,2014-05-03,2014-05-03,5.0,Simples e aconchegante,"Pousada muito bem cuidada, com bela decoração rústica, tem uma vista maravilhosa das montanhas mineiras e da cidade. O ambiente é familiar, nos sentimos em casa. O quarto é bem limpo, tem frigobar e é muito confortável. Recomendo esta pousada.",Viajou em casal,"Mariana, MG",pt
Pousada Gamarano,2275414,hotel-review,jurandiraltino,2014-05-03,2013-08-03,5.0,Pousada familiar,"Uma pousada bem acochegante c/ decoração sacra q demontam a 1800 e os proprietarios são acolhedores, simpaticos e prestativos. Voltando a Mariana c/ certeza ficarei nesta pousada.
Local discreto e de vista maravilhosa. Quartos amplos e preço bom o café da manhã é simples
e o galo e as galinhas dão um ar de natureza.
O diferencial é q o proprietario é um artista artesão sacro de remone na cidade e tem muita historias interresantes p/ contar.
Minha esposa sempre lembra do periodo q esteve lá c/ satisfação e dos momentos descontraidos q passou c/ a proprietaria e a filhinhas deles.
O unico item q sugiro p/ melhora são os colchões.",Viajou a trabalho,"Piracicaba, SP",pt
Pousada Gamarano,2275414,hotel-review,talitaa2013,2014-05-03,2014-02-03,4.0,Vista maravilhosa,Uma propriedade com decoração bem rústica e maravilhosa. Da janela do quarto foi possível observar praticamente toda cidade de Mariana. Tem um restaurante e um posto de combustível bem pertinho. Funcionários atenciosos e muito hospitaleiro.,indef,"Jaú, SP",pt
Pousada Gamarano,2275414,hotel-review,Parkyns,2014-02-03,2013-03-03,4.0,Ambiente familiar,"A pousada está localizada bem próxima à entrada da cidade de Mariana, perto de um restaurante, de um posto de combustíveis com loja de conveniência e na estrada que leva a Ouro Preto.

Do quintal temos podemos ver a cidade de Mariana praticamente toda.

É uma pousada bem rústica e simples, com móveis antigos, a maioria feitos pelo próprio dono, que é um artista. De manhã cedo é possível ver galinhas se alimentando no quintal.

Os quartos são espaçosos, porém os colchões não são muito confortáveis. O café da manhã é simples, porém gostoso.

Se estiver de carro o dono entrega um controle remoto do portão para que você possa entrar e sair a hora que quiser, porém, à noite, após as 23 horas ele fecha a porta da recepção e você só consegue entrar se chamá-lo ou se negociar antes para levar a chave consigo.

De uma maneira geral eu e minha família ficamos bem satisfeitos com a pousada e os dias que lá passamos, sem nenhuma queixa específica para fazer.",Viajou com a família,"Maceió, AL",pt
Pousada Gamarano,2275414,hotel-review,Tchosjdr,2013-12-03,2013-07-03,5.0,PERFEITA,"Experiencia maravilhosa. Fui ao Brasil por 3 meses e de todos hoteis e pousadas que fiquei, essa foi a melhor. Staff super atenciosa e honesta. Os fazem com que se sintam em casa. Proprietario atencioso, oferecia carona, perguntava se queria que mudasse algo no cafe da manha. Recomendo esta pousada a todos que querem comforto e seguranca. Excelent A++++++++",Viajou a trabalho,"Newark, Delaware",pt
Pousada Gamarano,2275414,hotel-review,Elizabeth884,2013-11-03,2013-11-03,4.0,Muito charme !,"Desta vez, ainda,no mês de novembro, escolhi conhecer MARIANA, MG. A pousada Gamarano, pareceu-me ideal para a estadia nesta cidade. Gostei muito, ainda mesmo na calçada, quando me deparei com um muro coberto de VERDE. E ao adentrar na moradia, observei um grande cuidado com a decoração. O bom gosto e a riqueza de detalhes me encantou. Tudo muito limpo, e de muita qualidade, especialmente, no tocante ao jogo de roupa de cama. E o café da manhã...
deliciosos folhados diversificados e muito quentinhos...Tudo muito bommmmmmmmmmm. Só faltou um computador para uso dos hóspedes.",Viajou sem companhia,"Belo Horizonte, MG",pt
Pousada Gamarano,2275414,hotel-review,RosemeriTiergartenS,2013-11-03,2013-11-03,2.0,Preferimos outra pousada,"Fizemos a reserva conforme informações do site da pousada, principalmente sobre a localização já que não queríamos depender muito do carro por se tratar de uma cidade muito pequena. A Informação quanto a localização não procede, ficando na saída da cidade. a vista que se tem da pousada não é do centro histórico, e fora isso não há nada bonito em se ver. A pousada me parece ser boa, mas as informações tem que ser verdadeiras. a cidade de Mariana é muito bonita, vale a pena conhecer.",Viajou em casal,"Itajaí, Santa Catarina, Brazil",pt
Pousada Gamarano,2275414,hotel-review,AlecBrasilia,2013-11-03,2013-10-03,4.0,Mariana vista com tranquilidade,"As instalações da pousada são muito boas, quartos e banheiros amplos, recepção e ambiente de estar muito bem decorados com as obras do artista plástico dono da pousada. No quarto que ficamos o chuveiro elétrico não era muito bom, com pouca água. A vista de Mariana dos quartos voltados pra cidade é muito agradável de ver.",indef,"Brasília, DF",pt
Pousada Gamarano,2275414,hotel-review,560cleideg,2013-11-03,2012-12-03,4.0,Ótimaaaaa!,"A localização da pousada é boa, dá pra ir passear na cidade a pé (apesar do dono sempre nos dar carona, uma simpatia!), perto de um ponto de busu pra ir para Ouro Preto. Rústica, bem limpa, com um café da manhã bem honesto.
A cidade tem lindas igrejas, feiras para quem curte artesanato (lindaaaas peças), restaurantes com a deliciosa compida típica... Uma delícia!
Super indico!!!",Viajou com amigos,"Rio de Janeiro, RJ",pt
Pousada Gamarano,2275414,hotel-review,kamilyalvesp,2013-08-03,2013-08-03,4.0,Tranquilidade,"Local ótimo, nos proporcionou estarmos dentro de Mariana mas longe da bagunça. Tem uma vista linda para a cidade, e da a possibilidade de conhecer tudo. Muito agradável. Local super bem decorado, lindo, café da manhã delicioso. Valeu a pena.",indef,"Vitória, ES",pt
Pousada Gamarano,2275414,hotel-review,Helio60,2013-08-03,2013-07-03,4.0,Sossego em Mariana - MG,"O primeiro ponto a destacar é a receptividade na pousada, o Sr. Landim, proprietário, é uma pessoa excelente para se conversar e nos recebeu muito bem. A casa é linda, uma construção típica da região. Viajei com a família e ficamos todos no mesmo quarto, muito grande, arejado e limpo. A única desvantagem foi a TV que não tem antena externa, portanto a imagem é cheia de chuviscos, mas como não viajamos para assistir TV este item torna-se desprezível na minha avaliação. O café da manhã é simples mas de excelente qualidade, nada de luxo, mas um pão de queijo muito bom, café, leite, sucos, frutas e algumas quitandas (conhecida na região com este termo para os pequenos salgados e doces). O local é um pouco afastado do centro da cidade para quem não está de carro. Mas uma pequena caminhada você já chega ao centro histórico da cidade. Há um estacionamento para carros dentro da pousada, precisa manobrar um pouco mas consegue-se adequar todos os visitantes. Outro ponto que destacou muito é a pintura no teto, na área da escada, parece muito com as pinturas barrocas das igrejas de Minas. Muito bom o hotel, recomendo para famílias.",Viajou com a família,"Piracicaba, SP",pt
Pousada Gamarano,2275414,hotel-review,brazilgus,2013-07-03,2013-07-03,4.0,Boa pousada longe do barulho,"Meu filho e eu passamos uma noite lá na viagem de retorno de nossa exploração da Estrada Real. A pousada fica 1.1 km morro acima do centro da cidade o que significa: 1) uma bela vista, 2) proximidade da BR-365 o que permite entrar e sair de Mariana sem passar pelo centro e 3) uma noite sem barulho de carros em calçamento irregular. Depois do jantar, a caminhada morro acima pode ser boa para a digestao mas os menos atléticos não vão gostar muito... Os quartos são bons mas nosso quarto com a cama de solteiro além da cama de casal ficou um pouco apertado. Além disso, a camareira esqueceu de por roupa de cama na cama de solteiro coisa que só descobrimos na hora de dormir. Nosso quarto também havia substituído ganchos na parede por armários, o que não nos incomodou porque era só uma noite mas deve irritar quem passa mais tempo. Clima de família faz a gente se sentir em casa. O proprietário entalha e pinta artefatos de madeira ao modo barroco, e a pousada tem um acerto impressionante das peças dele. Café da manhã excelente.",Viajou com a família,"Petrópolis, RJ",pt
Pousada Gamarano,2275414,hotel-review,TiagoCarzetta,2013-07-03,2013-07-03,4.0,Casa de parentes,"O cllima é muito agradável, parece que você está chegando na casa de algum parente do interior.
Chegamos tarde e fomos super bem recepcionados, inclusive com dicas de como chegar.
O quarto é bom, limpo e agradável, nada demais.
A decoração e bonita conforme outros já comentaram.
Até o centro você vai dar uma caminhadinha, mas, não vá de carro, é impossível de parar, e a caminhada rende boas paisagens.
O café da manhã era bom, mas, algumas pessoas que chegaram mais tarde tiveram que esperar irem comprar mais comida.",indef,"São Paulo, SP",pt
Pousada Gamarano,2275414,hotel-review,sergiotei,2013-05-03,2013-05-03,5.0,Uma pousada linda.,"A pousada é linda, inteira decorada com as obras de seu proprietário Ladim. Fica localizada no alto da cidade e com a vista mais bonita da cidade.
O atendimento é perfeito e você é tratado como se estivesse em casa, com controle do portão para entrar e sair de carro no momento que quiser, é interessante ir de carro pois até o centro histórico acaba ficando um pouco longe a pé.
O café-da-manhã é muito bom com comida típica de minas gerais.
Eu recomendo a todos que queiram conhecer uma pousada linda, serem bem recebidos e terem a oportunidade de ver o trabalho do Ladim que está em todos os lugares, desde a porta de entrada toda entalhada, até na cama e decoração dos quartos.",Viajou em casal,"Mariana, MG",pt
Pousada Gamarano,2275414,hotel-review,FabioB250,2013-03-03,2013-03-03,4.0,Pousada com arte em cada detalhe.,"Muita boa pousada, ótimo custo beneficio. Pra quem gosta de arte, cada canto desta pousada é decorada com arte de muito bom gosto. O proprietário e artesão Ladim foi muito atencioso. Localizada perto da entrada da cidade de fácil acesso. Dica pra quem for ver mapa de entrada da cidade pra não ficar dando voltas.",Viajou a trabalho,"Belo Horizonte, MG",pt
Pousada Gamarano,2275414,hotel-review,RobertG978,2012-08-03,indef,3.0,"Boa casa colonial, mas a localização não é perfeita","Casa colonial muito bonita, com belas vistas de Mariana. O café da manhã é bom. Está localizada fora do centro e não é muito fácil de encontrar. A casa é um pouco barulheira, por causa dos ranger do assoalho de madeira. Os proprietários não falam nada de inglês e não aceitam cartão de crédito (nós combinamos de pagar em dinheiro na chegada).",indef,"Utrecht, Países Baixos",pt
Pousada Gamarano,2275414,hotel-review,Sergeykalinin,2012-03-03,indef,5.0,"Pousada muito agradável em Mariana, Minas Gerais","Fiquei na pousada por três noites. Uma ótima opção para explorar Mariana e Ouro Preto (já que a rodoviária local fica relativamente perto). Muito agradável e limpa, com belos móveis criados pelo proprietário. Quarto espaçoso com vista para a cidade. Café da manhã bom e saboroso.",indef,"São Petersburgo, Rússia",pt
Pousada Gamarano,2275414,hotel-review,Lenirl,2015-11-03,2015-11-03,2.0,I am sure there are better places around,"This place is average, but unfortunately I had a few bad notes on my stay which made me downgrade my rating to poor. It is clean enough; close enough to a few things, including the bus terminal; it has a decent enough breakfast, nothing special about it. There is no air conditioning or fans in the room - I did not need them, but I can imagine it gets much hotter during summer. They have a rooster that woke me up at 4am every day. The people were non-committal: the boy at the front desk had a wooden face. The owners were a bit nicer. They do not accept credit or debit card, which was a bit annoying, considering we were a group of seven people traveling on business and everybody had to bring cash. On the other hand, I had a very bad first impression when, after booking it in advance through a website that had a lot of flashing signs saying no upfront payment, I received an e-mail about two weeks before my arrival asking me to deposit half the total amount of my reservation. Well! I thought it was no upfront payment. I complained and they said I should have read the fine print, which apparently said they could request a 50% payment at any time. Too bad there were all those huge signs saying the opposite. Considering I felt somewhat cheated by that, and considering there were no highlights to my stay, I will certainly look for another place next time I am around.",on business,"Vitoria, ES",en
