estabelecimento,estabelecimento_id,estabelecimento_tipo,usuario,data_avaliacao,data_estadia,nota,titulo,conteudo,tipo_viagem,origem,latitude,longitude
"Hotel Jardim do Vale",5011242,hotel-review,Alagoana,2015-01-18,2015-01-18,4.0,"Boa localização e custo-benefício!","O hotel tem ótima localização, pois fica próximo ao centro histórico e das principais atrações da cidade. Tem um espaço para estacionamento para uns 8 veículos, apenas. Os quartos são amplos (eu e meus amigos ficamos nos de frente para a rua) e arejados. Não têm ar condicionado (o que é comum em todos os hotéis de Diamantina que procuramos), mas havia um grande ventilador que fez nossa noite (apesar de ser no verão) ficar agradável! O café da manhã é simples, mas tem pães, suco, queijo e presunto. Senti falta do bom pão de queijo mineiro, pois quando chegamos (e não era tarde) para nos alimentar já havia acabado! O WIFI, apesar de anunciado, não funcionou enquanto estávamos lá!",Viajou com amigos,"Maceió, AL",-18.243345260620117,-43.596561431884766
"Pousada Vale do Garimpeiro",2433946,hotel-review,GuiBKL,2018-12-18,2018-12-18,4.0,"Otimo custo/beneficio","Pousada simples, até demais, porém se comparar o valor com outras pousadas da região, o custo beneficio está otimo. Quarto pequeno, mas limpo, roupas de cama e toalhas limpinhas e pelo tamanho é arejado. Otima localização e funcionarios educados e prestativos!!",Viajou em casal,"Bom Despacho, MG",-18.242549896240234,-43.59693908691406
"Pousada Vale do Garimpeiro",2433946,hotel-review,lum130,2018-07-18,2018-07-18,4.0,"Experiência positiva!","Ficamos hospedados nesta pousada no dia 12/07/18, durante nossa viagem pelo Caminho dos Diamantes, na Estrada Real. A experiência foi positiva, pois trata-se de um bom custo-benefício: cama box, bom chuveiro, próximo ao centro histórico, bom café da manhã, funcionários educados.",Viajou com a família,"São Paulo, Brasil",-18.242549896240234,-43.59693908691406
"Pousada Vale do Garimpeiro",2433946,hotel-review,28vanessax,2017-11-18,2017-10-18,2.0,"Quartos pouco arejados","O hotel é bem simples, banheiro bem pequeno, aparentemente roupas de cama e banho limpinhas. Cafe da manha com boas opçoes.
Porem ao chegar no hotel, percebemos que os quartos tem um pouco de cheiro de mofo.
E depois tb tivemos um desconforto, que logo ao nos hospedarmos, nos pediram para trocar de quarto. Ja tinha tirado tudo da mala.
Tenho quase certeza que ficou um carregador original no outro quarto, mas perguntamos por ele e nada. Nao podiamos afirmar nda neh.
Mas ficamos no prejuiso.
Outro problema é a quantidade de pernilongos estava enorme. Tive que comprar um aerosol pra mata-los.",Viajou com amigos,"Conselheiro Lafaiete, MG",-18.242549896240234,-43.59693908691406
"Pousada Vale do Garimpeiro",2433946,hotel-review,Maia374,2017-10-18,2017-10-18,3.0,"Boa localização, apenas!","A localização é muito boa, Bem Perto do centro historico, apesar da ladeira para chegar la, mas nada intransponivel. Deixamos o carro em uma vaga minuscula em frente ao hotel, a moca disse q tinha vaga coberta, mas prefirimos deixar la fora mesmo
O cafe da manha é Bem fraco, tem muita coisa, mas sem qualidade. A pia do banheiro nao tem local adequado para deixar objetos de higiene pessoal e acustica do hotel é fraca, ouve-se tudo. Os funcionarios São extremamente simpáticos e prestativos.",Viajou com a família,"São Paulo, São Paulo, Brazil",-18.242549896240234,-43.59693908691406
"Pousada Vale do Garimpeiro",2433946,hotel-review,claudiotavares21,2017-10-18,2017-09-18,4.0,"Atendimento e localização excelentes.","Pousada bem localizada, café da manhã muito bom e atendimento excelente. Nos deram valiosas informações dos passeios disponíveis na cidade e região. Recomendo conhecer o Parque Estadual do Biribiri e banhar-se na Cachoeira da Sentinela e almoçar na Vila de Biribiri.",Viajou com a família,"Rio de Janeiro, RJ",-18.242549896240234,-43.59693908691406
"Pousada Vale do Garimpeiro",2433946,hotel-review,JanainaK36,2017-08-18,2017-08-18,4.0,"Pousada muito confortavel","A pousada e muito proxima do centro da cidade com os quartos limpos e o chuveiro estupidamente quente. Os funcionários são muito simpaticos e sempre dispostos a ajudar. a internet funcionava perfeita no quarto, só café da manhã deixou a desejar.",indef,indef,-18.242549896240234,-43.59693908691406
"Pousada Vale do Garimpeiro",2433946,hotel-review,mariasocorrom202,2017-05-18,2017-05-18,2.0,"Quarto muito pequeno!","Fizemos a reserva de ultima hora para ir a Diamantina! A pousada é muito simples, mas peca principalmente porque os quartos sao muito pequenos e no nosso caso com 3 camas...o cafe da manha é bem simples tb...",Viajou com a família,"Belo Horizonte, MG",-18.242549896240234,-43.59693908691406
"Pousada Vale do Garimpeiro",2433946,hotel-review,luizalvaroaguiar,2017-02-18,2017-02-18,2.0,"Excessivamente simples","O hotel é excessivamente simples e um pouco mal cuidado. Os quartos, mesmo sem ter armários, são pequenos e entulhados. A roupa de cama estava furada e as toalhas de banho são bem ruins.

Apesar disso, os funcionários são muito simpáticos, a pousada é bem localizada e petfriendly.",Viajou em casal,"São Paulo, SP",-18.242549896240234,-43.59693908691406
"Pousada Vale do Garimpeiro",2433946,hotel-review,vaniaboava,2017-02-18,2017-01-18,5.0,"Acolhedora ","Pousada simples, porém muito limpa. Quarto amplo e arejado. Sem ar condicionado. ( a cidade tem um clima ameno).Funcionários muito educados. Estávamos de passagem, mas ficou a vontade de voltar. Ótimo café da manhã e bem próximo do centro histórico.",Viajou com a família,"Patos de Minas, MG",-18.242549896240234,-43.59693908691406
"Pousada Vale do Garimpeiro",2433946,hotel-review,661luizap,2016-12-18,2016-12-18,3.0,"Boa localização, limpeza e atendimento. Dá pro gasto.","Pousada simples, mas limpa e com excelente atendimento. Todos os funcionários são prestativos e educados. O café da manhã é farto e variado. Sugiro melhorarem a qualidade dos sucos. O quarto é simples, com TV antiga, mas a cama de casal é super confortável e as roupas de cama impecáveis. A localização é boa, porém tem que subir uma ladeira para chegar até os pontos turísticos mais relevantes. Não é a melhor pousada do mundo, mas dá pro gasto. Bom investimento...",Viajou em casal,"Belo Horizonte, MG",-18.242549896240234,-43.59693908691406
"Pousada Vale do Garimpeiro",2433946,hotel-review,mirrezinha,2016-11-18,2016-11-18,3.0,"Preço acessível e próximo dos pontos turísticos","A pousada tem um preço acessível e é próximo dos pontos turísticos. O ponto negativo é que diz que tem estacionamento, mas na verdade o estacionamento é a mais de um quarteirão da pousada. Outro ponto negativo é que o colchão em que dormi fazia tipo um U e minha coluna no outro dia estava toda dolorida!",indef,"Belo Horizonte, MG",-18.242549896240234,-43.59693908691406
"Pousada Vale do Garimpeiro",2433946,hotel-review,239mauriciom,2016-10-18,2016-10-18,4.0,"confortavel !!","camas novas, quartos limpos e confortaveis, cafe da manha farto e sem grandes novidades, proximo ao centrinho e um atendimento super acolhedor, estacionamento proximo a pousada, custo beneficio otimo em relacao as outras pousadas visitadas, voltaria com certeza !",Viajou com a família,"Prado, BA",-18.242549896240234,-43.59693908691406
"Pousada Vale do Garimpeiro",2433946,hotel-review,F7176TSfeliper,2016-09-18,2016-08-18,4.0,"Limpo, com belo café da manhã","Quarto confortável, com tv, frigobar e toalhas limpas, banheiro limpo, belo café da Manhã, portaria 24 horas. Bem localizado, próximo a Vesperata de Diamantina - MG.
O quarto de frente pra rua faz um pouco de barulho.",Viajou a trabalho,indef,-18.242549896240234,-43.59693908691406
"Pousada Vale do Garimpeiro",2433946,hotel-review,leonardod533,2016-09-18,2016-09-18,5.0,"Melhor preço x benefício","Pousada muito bem localizada, próximo a bares, restaurantes ao Mercado Municipal e Rua da Quitanda. Podendo também reservar uma diária na Vila do Biribiri. Muito bom o atendimento e café da manhã. Internet com WI-fi um pouco fraca, se precisar carregar vários aparelhos tipo máquina de foto e celular leve um T pois as tomadas são poucas, no mais foi uma ótima opção e superou as minhas expectativas.",Viajou em casal,indef,-18.242549896240234,-43.59693908691406
"Pousada Vale do Garimpeiro",2433946,hotel-review,Jhosidiniz,2016-08-18,2016-08-18,3.0,"Bom atendimento","Nos hospedamos para a Vesperata e acho que isso contribuiu para o preço um pouco alto diante do que a pousada oferece em termos de estrutura. O quarto em que ficamos dava para um corredor e fazia um pouco de barulho. O café da manhã era muito bom, com itens caseiros e gostosos! No sábado havia também um caldo que estava delicioso! Destaque para a equipe, todos muito atenciosos e prestativos!",Viajou com amigos,indef,-18.242549896240234,-43.59693908691406
"Pousada Vale do Garimpeiro",2433946,hotel-review,Nathalia203,2016-08-18,2016-08-18,4.0,"Opção boa e econômica","Uma opção boa e econômica a uma rua do centro histórico.
Bom atendimento, limpeza dos quartos.
Bom preço pra um quarto triplo.
Café da manhã poderia ter mais alimentos naturais/ feitos na hora.
Quarto com uma tomada.",indef,"Niterói, RJ",-18.242549896240234,-43.59693908691406
"Pousada Vale do Garimpeiro",2433946,hotel-review,RayannePan,2016-07-18,2016-07-18,3.0,"Muito bom!","Pontos positivos: Tudo muito limpo, ótimo atendimento, boa para negociar, é bem localizada, ótimo café da manhã.
Pontos negativos: É possível ouvir o barulho dos outros quartos como tv e pessoas chegando e tal... E tem poucas tomadas, não dá pra carregar 2 celulares, por exemplo.
Ainda assim indico.",Viajou em casal,indef,-18.242549896240234,-43.59693908691406
"Pousada Vale do Garimpeiro",2433946,hotel-review,pikuxinho,2016-07-18,2016-06-18,3.0,"Ferias","Hotel bem localizado , perto do centro histórico onde acontece a vesperata , o hotel e bem tipo mineiro bom cafe boas quitandas mineiras o quarto que ficamos era pequeno mas bem limpo e bons atendentes .",Viajou com a família,"Marília, SP",-18.242549896240234,-43.59693908691406
"Pousada Vale do Garimpeiro",2433946,hotel-review,V4863WAsaraha,2016-07-18,2016-07-18,3.0,"Melhorar o café","Poderiam melhorar o café da manhã, poderia ter iogurte, granola ou outro tipo de cereal, variar os sucos durante a estadia do hóspede, etc... Os funcionários são gentis e a localização é excelente!!! Melhorar a limpeza, principalmente dos banheiros!",indef,indef,-18.242549896240234,-43.59693908691406
"Pousada Vale do Garimpeiro",2433946,hotel-review,JaimaOliveira,2016-06-18,2016-06-18,3.0,"Simples e aconchegante","O local é uma casa antiga e por isso tem alguns detalhes que podem ser incômodos (ex: cheiro no banheiro, num determinado período do dia). A limpeza do lugar é ótima. A simpatia e a educação dos funcionários, o café da manhã e os mimos (sopa, clados, chás...) de algumas tardes oferecidos pela pousada, valem muito a pena. A localização é excelente também. Dá pra ir a pé em todos os pontos turísticos e fica bem perto do mercado e dos becos principais (Quitanda e Teca).",Viajou em casal,"Marília, SP",-18.242549896240234,-43.59693908691406
"Pousada Vale do Garimpeiro",2433946,hotel-review,LuizaS_12,2016-06-18,2016-06-18,4.0,"Bom Custo Beneficio ","Não espere um hotel 5 estrelas e sim uma pousada com boas camas, quartos limpos, bom serviço. A pousada é muito bem localizada e para quem não se importa em subir ladeira, chegará ao centro histórico a pé em 5 minutos. Os lençóis são bons e não vi nenhuma aberração como mostra nas fotos. A dona da pousada conhece muito a cidade e pode ajudar a fazer um planejamento de passeio. São dicas muito úteis!",indef,"Sorocaba, SP",-18.242549896240234,-43.59693908691406
"Pousada Vale do Garimpeiro",2433946,hotel-review,501anaterezat,2016-05-18,2016-05-18,5.0,"Pousada top!","Pousada muito boa! Recepção super prestativa e agradável, quartos bons, arejados e limpos, cama muito confortável, café da manhã excelente, boa localização! Recomendo! Se um dia voltar a Diamantina pretendo ficar hospedada no mesmo lugar!",Viajou com amigos,"Brasília, DF",-18.242549896240234,-43.59693908691406
"Pousada Vale do Garimpeiro",2433946,hotel-review,403brunoz,2016-01-18,2016-01-18,5.0,"Recomendo ","A pousada é muito bem localizada. Deixamos o carro na garagem e fizemos os passeios todos a pé. Próximo ao mercado e a igreja matriz. Tudo bem limpinho e organizado. A cama é muito boa também. Café da manhã farto e muito gostoso.",Viajou com a família,"Tiradentes, MG",-18.242549896240234,-43.59693908691406
"Pousada Vale do Garimpeiro",2433946,hotel-review,867jaimer,2016-01-18,2016-01-18,3.0,"Razoavel","O pessoal que trabalha é excelente, atenciosos, mas a internet é devagar, não tem tv a cabo e a tv pega muito mal, o café da manhã é razoavel, a localização é muito boa, e tive um contratempo com o pagamento, tinha combinado em tres pagamentos e no final tive de pagar a vista,.",Viajou com a família,"São Paulo, SP",-18.242549896240234,-43.59693908691406
"Pousada Vale do Garimpeiro",2433946,hotel-review,ElideLd,2016-01-18,2016-01-18,2.0,"Horrível","Ficamos somente 1 noite e já foi o bastante. A funcionária é bem simpática, mas nos colocou num quarto onde o lençol estava rasgado, mas como estava embaixo do travesseiro, não vi qdo fui olhar o quarto. Falta manutenção, duchinha sem o esguicho, janela do banheiro sem trinco, ventilador pra ficar reto foi amarrado com cinto. A porta qdo se abre, quase encosta na cama, de tão apertado. Foi um dos piores lugares que fiquei e não foi barato! Não indico.",Viajou em casal,"Campinas, SP",-18.242549896240234,-43.59693908691406
